Contract,tenure,MonthlyCharges,InternetService_No,InternetService_Fiber optic,OnlineSecurity,TechSupport,PaperlessBilling,SeniorCitizen,is_Autometic_payment,Churn
1,28,106.1,False,True,1,0,0,0,0,1
0,15,74.2,False,True,0,0,1,1,1,1
0,4,74.45,False,True,0,0,1,1,0,0
2,71,24.55,True,False,0,0,0,0,0,0
0,5,89.35,False,True,0,1,1,0,0,1
2,47,24.55,True,False,0,0,0,0,0,0
1,57,90.65,False,True,0,0,1,1,0,0
2,50,105.05,False,True,1,0,1,1,1,0
0,8,20.45,True,False,0,0,1,0,1,0
2,48,19.55,True,False,0,0,0,0,0,0
1,70,19.7,True,False,0,0,0,0,1,0
0,1,70.45,False,False,1,1,1,0,1,0
0,8,85.65,False,True,0,0,1,0,1,0
0,1,77.15,False,True,0,0,1,0,0,1
0,1,35.25,False,False,0,0,1,0,1,1
2,60,20.55,True,False,0,0,0,0,0,0
1,49,97.95,False,True,0,1,1,0,0,0
0,4,48.55,False,False,0,0,1,0,0,1
1,29,20.0,True,False,0,0,0,0,0,0
2,67,25.25,True,False,0,0,1,0,1,0
0,53,98.4,False,True,0,0,1,0,1,1
2,67,70.9,False,False,1,1,0,0,1,0
0,6,19.85,True,False,0,0,0,0,0,0
0,47,106.35,False,True,0,0,1,0,0,0
2,53,99.5,False,True,1,1,0,0,0,0
2,69,84.7,False,False,1,1,1,0,0,0
0,3,86.05,False,True,1,0,1,0,0,0
0,4,44.55,False,False,0,0,0,0,0,0
2,56,75.85,False,False,1,1,1,0,1,0
0,59,93.85,False,True,0,0,1,1,1,1
2,61,25.0,True,False,0,0,0,1,1,0
0,2,45.0,False,False,0,0,1,0,0,0
0,46,100.7,False,True,1,0,1,1,0,1
0,12,20.5,True,False,0,0,0,0,0,0
0,14,80.45,False,True,0,0,1,0,0,1
1,28,90.45,False,True,0,1,1,0,0,0
0,24,60.45,False,False,1,1,0,0,1,0
0,31,55.25,False,False,0,1,1,0,0,1
1,68,78.45,False,False,1,1,1,0,0,0
2,39,100.55,False,True,0,1,0,0,0,0
0,42,20.35,True,False,0,0,0,0,1,0
0,13,54.45,False,False,1,1,1,0,0,1
0,6,90.75,False,True,0,0,1,0,0,0
0,35,75.35,False,True,0,0,0,0,1,1
1,38,20.25,True,False,0,0,1,0,1,0
2,18,20.05,True,False,0,0,0,0,1,0
0,4,19.6,True,False,0,0,0,0,0,0
0,27,53.8,False,False,0,1,1,0,0,0
1,41,70.2,False,False,1,0,0,0,0,0
1,50,75.5,False,False,1,1,0,0,0,0
2,72,20.35,True,False,0,0,0,0,0,0
1,70,26.05,True,False,0,0,0,0,1,0
1,44,20.6,True,False,0,0,0,0,1,0
0,2,75.7,False,True,1,0,1,0,0,1
1,34,20.1,True,False,0,0,1,0,1,0
2,72,24.3,True,False,0,0,0,1,1,0
2,71,24.5,True,False,0,0,1,0,0,0
2,64,110.5,False,True,0,1,1,0,1,0
2,72,25.25,True,False,0,0,1,0,1,0
0,1,74.25,False,True,0,0,1,0,0,1
1,29,90.1,False,True,1,0,0,1,1,0
1,23,68.75,False,False,1,1,1,0,1,0
2,52,19.2,True,False,0,0,0,0,0,0
0,25,89.7,False,True,0,0,1,1,0,1
2,64,115.1,False,True,1,1,1,0,1,0
0,16,96.4,False,True,0,0,1,1,0,1
0,1,69.5,False,True,0,0,1,1,1,1
0,24,99.65,False,True,0,0,1,0,1,0
0,2,91.45,False,True,0,0,1,0,0,0
2,34,84.75,False,False,1,1,0,0,0,0
0,36,85.25,False,True,0,0,1,1,1,1
1,53,78.75,False,False,0,1,1,0,0,0
2,47,20.25,True,False,0,0,0,0,1,0
2,72,19.9,True,False,0,0,0,0,1,0
2,72,97.75,False,True,1,1,1,0,1,0
0,1,19.4,True,False,0,0,0,0,0,1
0,9,83.3,False,True,0,0,1,0,0,1
0,8,80.1,False,True,0,0,1,0,1,1
1,45,62.7,False,False,1,0,0,1,1,1
0,7,100.4,False,True,0,1,1,0,0,0
2,71,24.45,True,False,0,0,1,0,1,0
1,41,101.1,False,True,0,1,1,1,1,0
2,67,50.9,False,False,1,0,0,0,1,0
1,69,107.2,False,True,1,1,1,0,1,0
2,70,92.2,False,False,1,1,1,1,1,0
1,25,25.3,True,False,0,0,0,0,1,1
2,72,113.4,False,True,1,1,0,0,1,0
2,34,40.55,False,False,0,1,1,0,0,0
2,65,26.0,True,False,0,0,0,0,1,0
2,70,111.95,False,True,1,1,1,0,1,0
2,72,53.8,False,False,1,0,1,0,1,0
1,35,72.1,False,False,0,1,1,0,0,0
0,13,98.15,False,True,1,0,0,0,0,1
1,12,78.85,False,False,1,0,0,0,0,0
1,62,70.75,False,False,1,1,1,0,1,0
0,25,76.15,False,False,1,1,1,0,1,0
2,52,39.1,False,False,1,1,0,0,0,0
0,8,69.95,False,True,0,0,1,1,1,0
0,2,20.05,True,False,0,0,0,0,0,0
2,56,20.05,True,False,0,0,0,0,0,0
0,12,19.45,True,False,0,0,0,0,1,0
1,47,26.9,True,False,0,0,0,0,0,0
0,2,19.2,True,False,0,0,0,1,0,0
0,18,50.0,False,False,0,0,1,0,0,0
0,8,60.0,False,False,1,0,1,0,0,0
0,45,84.55,False,True,1,0,1,0,0,0
0,3,45.45,False,False,0,0,0,0,0,0
1,38,20.05,True,False,0,0,0,0,0,0
2,72,115.55,False,True,1,1,1,0,0,0
0,46,93.7,False,True,1,0,1,0,0,1
2,71,99.0,False,True,1,0,1,0,1,0
2,66,50.55,False,False,0,1,0,0,1,0
0,25,105.95,False,True,0,0,0,1,0,1
1,18,82.0,False,False,0,1,1,0,1,1
2,13,25.0,True,False,0,0,1,0,1,0
2,65,91.55,False,False,1,1,0,0,1,0
0,60,95.75,False,True,0,0,1,0,0,1
2,15,19.35,True,False,0,0,0,0,0,0
2,72,24.85,True,False,0,0,0,0,1,0
0,30,94.05,False,True,0,0,1,0,1,1
2,42,100.4,False,True,0,1,1,0,0,0
2,71,25.0,True,False,0,0,0,0,1,0
0,1,54.75,False,False,0,0,1,0,0,1
0,39,95.65,False,True,0,0,1,1,1,1
0,35,19.25,True,False,0,0,0,0,1,0
0,53,108.25,False,True,0,1,1,0,1,0
0,1,94.6,False,True,0,0,1,0,0,1
0,31,98.9,False,True,0,1,1,1,0,1
2,48,20.15,True,False,0,0,0,0,1,0
0,30,101.3,False,True,0,1,1,1,0,0
0,10,20.0,True,False,0,0,0,0,1,0
0,12,105.3,False,True,0,0,1,0,0,0
2,57,69.85,False,False,1,1,0,1,1,0
0,58,65.25,False,False,1,0,1,0,1,0
2,37,19.8,True,False,0,0,0,0,0,0
0,44,19.6,True,False,0,0,0,0,0,0
1,27,20.05,True,False,0,0,0,0,1,0
0,8,49.4,False,False,0,1,0,0,0,0
0,3,76.05,False,True,0,0,1,1,0,1
0,25,88.4,False,True,0,0,0,1,1,0
0,57,100.6,False,True,0,0,1,0,0,0
0,12,19.45,True,False,0,0,0,0,0,0
2,62,20.3,True,False,0,0,0,0,1,0
2,65,107.65,False,True,0,1,1,0,1,0
2,71,80.45,False,False,0,1,1,0,1,0
1,21,58.85,False,False,0,0,1,0,1,0
1,71,109.6,False,True,1,0,1,0,0,0
0,7,75.15,False,True,0,0,1,0,0,0
2,72,73.0,False,False,1,1,1,0,1,0
0,1,70.1,False,True,0,0,0,0,0,0
2,72,98.65,False,True,0,1,1,0,1,0
1,64,111.45,False,True,0,1,1,0,0,0
2,72,114.9,False,True,1,1,1,0,0,0
0,29,100.55,False,True,0,0,0,0,1,0
2,13,20.4,True,False,0,0,1,0,0,0
0,31,104.35,False,True,1,0,0,0,0,0
0,1,69.75,False,True,0,0,1,1,0,1
0,7,34.5,False,False,1,1,1,0,0,1
0,61,105.55,False,True,0,0,1,0,0,1
0,39,30.1,False,False,0,0,0,0,1,1
0,10,70.3,False,True,0,0,1,0,0,1
0,14,80.45,False,False,0,1,0,0,1,0
0,1,80.2,False,True,0,0,1,0,0,1
1,67,94.35,False,True,1,1,1,0,1,1
2,72,91.35,False,False,1,1,1,0,1,0
0,6,44.6,False,False,0,0,1,0,1,1
0,1,19.6,True,False,0,0,1,0,0,1
1,25,19.9,True,False,0,0,0,0,0,0
0,33,110.45,False,True,0,1,1,1,0,1
0,18,68.35,False,False,1,1,1,0,0,0
2,71,79.1,False,False,0,1,1,0,1,0
1,28,51.0,False,False,0,0,1,1,0,0
0,2,80.55,False,True,1,0,0,0,1,0
0,17,66.7,False,False,0,1,1,0,0,0
0,56,86.4,False,True,1,0,1,0,0,0
1,60,50.05,False,False,1,0,0,0,0,0
2,33,25.7,True,False,0,0,0,0,1,0
0,1,83.4,False,True,1,1,1,0,0,0
0,2,70.7,False,True,0,0,0,0,1,1
2,63,84.65,False,True,1,1,1,0,1,0
0,7,99.25,False,True,0,0,1,1,0,1
2,55,64.75,False,False,0,0,1,0,0,0
1,65,100.15,False,True,1,1,1,0,1,0
0,1,84.8,False,True,0,1,1,0,0,1
2,63,25.25,True,False,0,0,0,0,0,0
2,70,113.0,False,True,1,1,1,1,1,0
2,36,40.65,False,False,1,1,0,0,1,0
1,52,105.0,False,True,0,1,1,0,1,1
0,22,54.45,False,False,1,0,1,0,0,1
0,22,94.95,False,True,0,1,1,0,1,0
0,5,59.9,False,False,1,1,0,1,1,0
0,47,85.3,False,True,0,0,1,0,0,1
0,33,83.35,False,True,0,0,1,0,0,1
0,18,33.5,False,False,0,0,1,0,1,1
0,1,19.8,True,False,0,0,0,0,1,0
2,56,81.8,False,False,0,1,1,0,1,0
0,2,20.0,True,False,0,0,1,0,0,0
0,35,59.6,False,False,1,0,1,0,0,0
2,64,25.0,True,False,0,0,0,0,1,0
0,15,84.35,False,True,1,0,1,0,1,0
0,24,90.35,False,True,0,0,1,0,0,1
0,1,55.55,False,False,0,0,0,0,0,0
2,70,75.35,False,False,1,1,0,0,1,0
0,1,90.75,False,True,0,0,1,0,0,1
0,4,89.6,False,True,0,0,0,0,0,1
1,39,59.3,False,False,0,1,0,0,0,0
0,29,66.1,False,False,1,0,1,0,0,0
2,14,18.8,True,False,0,0,0,0,0,0
2,61,86.45,False,False,1,1,0,0,1,0
0,13,52.1,False,False,1,0,1,0,1,0
2,66,47.4,False,False,1,1,1,0,0,0
0,2,49.25,False,False,0,0,1,0,0,1
1,59,109.15,False,True,1,0,1,0,1,0
1,62,94.95,False,True,1,0,1,0,1,0
1,33,93.55,False,True,1,1,1,1,0,0
2,66,79.5,False,False,0,1,1,0,1,0
2,72,115.05,False,True,1,1,0,0,1,0
0,1,19.75,True,False,0,0,0,0,0,1
0,19,95.15,False,True,1,0,1,0,0,1
1,51,95.15,False,True,1,1,1,0,0,0
0,63,105.4,False,True,0,1,0,0,0,0
1,27,20.1,True,False,0,0,0,0,1,0
0,22,101.35,False,True,1,0,1,0,1,1
0,4,20.05,True,False,0,0,0,1,0,0
2,42,20.7,True,False,0,0,0,0,0,0
1,29,20.35,True,False,0,0,0,0,0,0
0,4,70.05,False,True,0,0,1,0,1,1
1,30,19.7,True,False,0,0,0,0,0,0
0,4,74.65,False,True,0,0,1,0,0,1
2,71,85.45,False,False,1,1,0,0,1,0
2,46,40.4,False,False,1,1,0,0,1,0
0,4,50.4,False,False,0,0,0,0,0,1
0,7,79.65,False,True,1,0,1,0,0,1
1,69,105.2,False,True,0,1,1,0,1,0
2,72,100.65,False,True,1,0,0,0,1,0
0,19,79.85,False,True,0,0,1,1,0,1
0,28,91.0,False,True,0,1,0,0,0,0
0,5,78.75,False,True,0,0,1,0,0,1
2,72,116.75,False,True,1,1,1,1,1,0
0,8,80.45,False,True,0,0,1,1,1,1
1,7,59.1,False,False,1,0,1,0,0,0
0,22,49.8,False,False,1,0,1,0,0,0
2,72,19.3,True,False,0,0,0,0,1,0
0,8,19.65,True,False,0,0,0,0,1,0
1,52,81.4,False,False,1,1,1,0,1,0
2,68,38.9,False,False,1,1,0,0,0,0
2,71,87.95,False,False,1,1,0,0,1,0
0,2,19.85,True,False,0,0,0,0,0,0
0,34,96.35,False,True,0,1,1,1,0,0
0,35,24.15,False,False,0,0,0,0,0,0
1,61,19.1,True,False,0,0,0,0,1,0
0,1,44.0,False,False,0,0,0,0,0,0
0,1,50.1,False,False,0,0,1,0,0,1
1,53,60.6,False,False,0,0,0,0,1,0
2,72,25.65,True,False,0,0,0,0,1,0
0,2,76.4,False,True,0,0,0,0,0,1
0,3,98.7,False,True,0,1,1,0,0,1
0,13,100.8,False,True,1,0,1,1,0,1
0,41,53.95,False,False,0,0,1,1,0,0
1,24,20.4,True,False,0,0,0,0,1,0
1,28,90.1,False,True,0,0,1,0,1,1
0,8,29.35,False,False,1,0,0,0,0,0
0,1,20.45,True,False,0,0,1,0,0,0
2,54,95.1,False,True,0,1,1,0,1,0
0,41,25.25,True,False,0,0,1,0,1,0
0,19,44.9,False,False,0,0,0,0,0,0
2,72,92.65,False,False,1,1,0,0,1,0
2,62,43.7,False,False,1,1,1,0,1,0
2,56,72.6,False,False,1,1,1,1,1,0
0,15,51.55,False,False,0,0,0,0,0,1
0,10,79.25,False,True,0,0,1,1,0,1
2,32,18.95,True,False,0,0,0,0,0,0
0,21,20.5,True,False,0,0,0,0,1,0
1,62,19.95,True,False,0,0,0,0,1,0
0,2,24.5,False,False,0,0,0,0,0,0
2,27,20.6,True,False,0,0,0,0,0,0
0,5,94.85,False,True,0,0,1,0,1,1
1,25,61.05,False,False,1,0,0,0,0,0
0,2,85.7,False,True,0,0,1,0,0,1
1,49,106.65,False,True,0,1,1,0,1,0
0,63,108.25,False,True,1,0,0,0,1,0
0,4,20.4,True,False,0,0,0,0,1,0
0,1,55.3,False,False,0,0,1,0,0,0
0,11,20.25,True,False,0,0,0,0,0,0
0,52,72.95,False,True,0,0,1,1,1,0
0,60,89.45,False,True,0,0,0,1,0,0
1,64,104.65,False,True,0,1,1,0,1,0
2,43,75.2,False,False,1,0,0,0,1,0
1,61,101.15,False,True,0,1,0,0,1,0
0,1,44.4,False,False,0,0,0,0,0,1
0,5,89.5,False,True,0,0,1,1,0,1
2,66,68.75,False,False,1,1,0,0,1,0
2,67,111.05,False,True,1,1,1,0,0,0
2,42,99.0,False,True,0,1,1,0,1,0
0,1,86.05,False,True,0,0,1,1,0,1
2,31,21.0,True,False,0,0,0,0,0,0
0,7,19.4,True,False,0,0,1,0,0,0
0,4,44.55,False,False,0,0,1,0,0,1
1,34,77.2,False,False,0,0,0,0,1,0
1,3,19.45,True,False,0,0,1,0,0,0
0,19,24.85,False,False,0,0,1,0,0,0
0,31,35.4,False,False,1,1,0,0,1,1
0,1,95.65,False,True,0,0,0,0,0,1
0,3,41.35,False,False,1,1,0,0,0,0
0,46,19.6,True,False,0,0,0,0,0,0
0,1,20.95,True,False,0,0,0,0,0,1
1,69,84.45,False,True,1,0,0,0,1,0
0,5,20.25,True,False,0,0,0,0,0,0
0,1,19.65,True,False,0,0,0,0,1,0
1,26,20.65,True,False,0,0,1,0,1,0
0,10,34.7,False,False,0,0,1,1,0,1
2,25,99.3,False,True,0,1,0,0,1,0
0,64,81.05,False,True,1,0,0,0,0,0
0,30,67.6,False,False,1,1,0,0,0,0
0,13,70.15,False,True,0,0,1,0,0,0
1,64,115.0,False,True,1,1,1,0,0,0
0,46,84.8,False,True,0,1,1,0,1,0
1,12,19.7,True,False,0,0,0,0,0,0
0,15,19.75,True,False,0,0,0,0,1,1
0,17,92.55,False,True,0,0,1,0,0,1
0,13,63.15,False,False,1,0,1,0,0,0
2,67,74.0,False,False,1,1,0,0,1,0
0,24,29.1,False,False,0,0,0,0,0,0
0,6,50.05,False,False,0,1,0,0,0,0
1,53,60.05,False,False,1,1,1,1,0,1
0,16,74.3,False,True,0,0,1,1,1,1
0,10,20.0,True,False,0,0,0,0,0,0
1,13,74.65,False,True,0,0,1,0,0,0
0,9,85.35,False,True,0,0,1,0,0,1
1,25,74.3,False,False,1,1,0,0,0,1
0,7,44.4,False,False,0,1,1,1,0,0
2,38,85.4,False,False,1,1,1,0,1,0
0,43,94.1,False,True,1,0,1,0,0,0
0,4,98.1,False,True,0,1,1,0,1,1
2,25,108.9,False,True,0,1,0,0,0,0
1,27,56.2,False,False,1,0,0,0,0,0
2,72,26.1,True,False,0,0,0,0,0,0
1,71,85.45,False,True,1,0,1,0,1,0
0,24,88.95,False,True,0,0,1,0,1,0
2,50,109.65,False,True,1,1,1,0,0,1
2,57,74.35,False,False,1,0,1,0,1,0
0,15,48.85,False,False,0,0,0,0,0,0
0,4,80.1,False,True,1,0,1,0,0,0
0,28,56.05,False,False,1,0,0,0,0,0
0,9,74.55,False,True,0,0,1,1,0,1
0,55,89.8,False,True,1,0,1,0,1,0
0,3,100.95,False,True,0,0,1,0,0,1
0,10,94.9,False,True,0,0,1,0,0,1
1,55,19.1,True,False,0,0,0,0,1,0
0,20,20.35,True,False,0,0,0,0,0,0
1,62,106.05,False,True,0,1,1,0,1,0
0,32,104.9,False,True,0,1,1,1,0,1
2,43,19.65,True,False,0,0,1,0,1,0
1,9,24.1,False,False,0,0,0,0,1,1
2,60,59.85,False,False,1,1,0,0,1,0
2,58,86.1,False,False,1,0,1,0,0,0
1,7,19.45,True,False,0,0,0,0,0,0
0,2,97.1,False,True,1,0,0,0,0,0
0,37,36.65,False,False,0,0,0,1,0,0
1,65,103.9,False,True,0,1,1,1,1,0
2,39,19.75,True,False,0,0,0,0,0,0
1,66,104.05,False,True,0,1,1,0,0,1
2,68,24.55,True,False,0,0,0,0,0,0
2,62,48.7,False,False,1,1,0,0,1,0
0,3,88.35,False,True,0,1,1,0,0,1
2,72,109.55,False,True,1,0,1,0,0,0
2,41,20.65,True,False,0,0,0,0,1,0
0,29,94.65,False,True,1,0,0,0,1,1
0,4,55.2,False,False,1,0,0,0,0,0
1,53,24.05,True,False,0,0,0,0,1,0
0,1,74.4,False,True,0,0,1,1,0,1
0,41,79.9,False,False,1,1,0,0,1,1
2,39,20.45,True,False,0,0,1,0,1,0
2,63,19.25,True,False,0,0,0,0,0,0
0,15,26.35,True,False,0,0,1,0,0,0
1,13,43.8,False,False,0,0,0,0,0,0
0,1,50.15,False,False,0,0,1,0,0,0
2,1,20.45,True,False,0,0,0,0,0,0
0,8,69.7,False,True,0,0,1,1,0,1
2,60,61.4,False,False,1,0,0,0,0,0
0,12,98.1,False,True,0,0,1,1,0,1
1,40,70.75,False,False,0,1,0,0,1,0
2,66,61.15,False,False,1,0,1,0,1,0
1,42,20.25,True,False,0,0,0,0,0,0
1,66,63.85,False,False,1,1,1,1,1,0
0,49,98.7,False,True,0,0,0,0,0,0
0,1,20.5,True,False,0,0,0,0,0,1
2,41,20.0,True,False,0,0,0,0,0,0
2,41,19.3,True,False,0,0,0,0,1,0
0,23,84.4,False,True,1,1,0,0,0,0
0,3,25.1,False,False,0,0,0,0,0,0
0,4,48.25,False,False,1,1,0,0,0,0
2,52,19.85,True,False,0,0,0,0,0,0
0,4,99.6,False,True,1,0,1,1,0,1
0,11,94.2,False,True,0,1,1,0,0,0
0,2,62.15,False,False,1,0,1,0,0,0
0,26,79.3,False,True,0,0,0,0,1,0
1,24,56.25,False,False,1,0,1,0,1,0
0,12,20.3,True,False,0,0,0,0,0,0
0,60,99.0,False,True,0,1,1,1,0,0
2,64,90.6,False,False,1,1,1,0,0,0
2,66,85.9,False,False,1,1,1,0,1,0
1,60,79.2,False,True,0,0,1,0,1,0
1,17,70.35,False,False,1,0,1,0,1,0
2,42,19.35,True,False,0,0,0,0,0,0
0,1,50.15,False,False,0,0,1,0,0,0
2,47,63.8,False,False,0,1,0,0,1,0
0,10,20.55,True,False,0,0,1,0,0,0
2,70,88.55,False,False,1,1,1,1,1,0
0,67,101.4,False,True,0,0,1,1,1,0
0,1,81.95,False,True,0,0,1,0,0,1
0,7,69.35,False,True,0,0,1,0,0,1
0,1,44.6,False,False,0,0,0,0,0,0
0,4,63.75,False,False,0,1,1,0,1,0
2,66,109.25,False,True,1,0,0,0,1,0
0,12,84.6,False,True,0,0,1,0,0,0
1,24,20.45,True,False,0,0,0,0,1,0
0,26,85.75,False,True,0,0,1,0,0,0
0,6,91.1,False,True,0,0,1,0,0,1
2,57,107.95,False,True,0,1,0,0,0,0
0,14,86.1,False,True,0,0,1,0,0,1
2,42,22.95,True,False,0,0,0,0,0,0
0,25,94.7,False,True,0,0,1,0,1,1
2,64,19.45,True,False,0,0,0,0,1,0
0,22,85.1,False,True,0,0,1,0,0,1
1,19,19.7,True,False,0,0,1,0,1,0
0,61,99.15,False,True,0,0,1,0,0,1
0,22,87.0,False,True,0,0,1,0,1,0
0,70,102.95,False,True,0,0,1,1,0,1
0,12,79.95,False,True,0,0,1,0,1,0
1,31,64.0,False,False,1,1,1,0,0,0
0,11,64.9,False,False,0,0,1,0,0,0
2,68,25.75,True,False,0,0,0,0,0,0
2,72,90.15,False,False,1,1,1,1,1,0
2,67,116.1,False,True,1,1,1,1,1,0
0,60,104.95,False,True,1,1,1,0,1,0
0,1,45.05,False,False,0,0,1,0,0,1
0,1,71.0,False,True,0,0,1,1,0,1
1,58,50.0,False,False,1,0,0,0,0,0
0,47,70.55,False,True,0,0,0,1,1,1
0,1,79.7,False,True,0,0,1,0,0,1
0,1,20.45,True,False,0,0,0,0,0,0
0,22,59.0,False,False,1,0,0,0,0,1
1,48,60.35,False,False,1,1,1,0,1,1
1,37,19.85,True,False,0,0,1,0,1,0
1,13,19.95,True,False,0,0,1,0,0,0
2,43,26.45,True,False,0,0,0,0,1,0
2,6,63.4,False,False,1,1,1,0,0,0
2,71,53.95,False,False,1,1,0,0,1,0
0,1,69.25,False,True,0,0,1,1,0,1
2,72,95.1,False,True,1,0,1,0,0,0
0,6,74.1,False,True,1,0,1,1,0,0
0,12,35.5,False,False,0,1,0,0,0,0
0,25,70.95,False,True,0,0,0,0,0,1
1,21,79.2,False,True,0,1,0,0,0,0
0,6,48.8,False,False,0,1,1,0,0,0
0,20,89.0,False,True,0,0,1,0,0,1
0,18,99.4,False,True,1,0,1,0,0,1
1,43,55.45,False,False,0,1,0,0,0,0
2,35,25.4,True,False,0,0,1,0,1,0
0,1,73.5,False,True,0,0,0,0,1,1
0,32,93.5,False,True,0,0,1,1,0,0
2,52,63.9,False,False,1,1,0,0,1,0
1,32,64.85,False,False,0,0,1,0,1,0
2,72,63.8,False,False,1,1,1,0,1,0
0,51,44.45,False,False,1,1,1,0,1,0
2,68,19.95,True,False,0,0,1,0,1,0
0,8,43.35,False,False,0,0,1,1,0,0
2,49,49.65,False,False,0,0,0,0,1,0
2,72,85.1,False,False,1,1,0,0,0,0
0,9,95.5,False,True,0,0,1,0,0,1
0,28,92.35,False,True,1,0,1,0,0,1
0,54,89.8,False,True,1,0,0,0,0,0
0,11,74.55,False,True,0,0,1,0,0,1
1,50,103.05,False,True,0,1,0,0,0,0
2,69,116.0,False,True,1,1,1,0,0,0
0,1,69.9,False,True,0,0,1,0,0,0
2,68,95.1,False,True,1,1,0,0,1,0
1,40,40.25,False,False,1,1,0,0,0,0
2,31,25.75,True,False,0,0,0,0,0,0
0,33,105.35,False,True,0,0,1,1,1,0
2,55,113.6,False,True,0,1,1,1,0,0
2,68,24.0,True,False,0,0,1,0,1,0
0,12,19.4,True,False,0,0,0,0,1,0
2,71,86.1,False,False,1,1,1,0,1,0
0,40,102.65,False,True,0,0,1,0,0,0
1,64,92.85,False,True,0,0,1,0,0,0
1,53,97.75,False,True,0,1,0,0,1,0
0,12,83.8,False,True,0,1,1,1,0,1
0,53,54.45,False,False,0,0,1,1,0,1
2,72,97.95,False,True,1,0,1,0,1,0
2,46,19.95,True,False,0,0,0,0,0,0
2,40,24.6,True,False,0,0,1,0,0,0
0,12,50.95,False,False,1,1,1,0,1,0
0,9,75.6,False,True,1,0,0,0,0,0
0,51,80.75,False,True,0,1,1,0,0,0
0,49,90.4,False,True,0,0,1,0,1,0
0,41,99.8,False,True,0,0,1,1,0,1
1,56,60.25,False,False,1,1,1,0,1,0
0,4,20.2,True,False,0,0,1,0,0,0
1,20,64.15,False,False,1,1,1,0,0,0
0,26,20.25,True,False,0,0,1,0,1,0
0,20,105.85,False,True,0,0,1,0,1,1
0,7,75.45,False,True,0,0,0,0,0,1
0,7,93.85,False,True,0,0,1,0,0,1
0,51,99.0,False,True,0,0,1,0,0,0
0,4,80.3,False,True,0,0,1,0,0,0
0,1,19.55,True,False,0,0,0,0,1,0
0,27,100.75,False,True,1,1,0,0,0,0
0,22,100.75,False,True,1,0,1,0,0,1
0,12,53.75,False,False,0,1,1,0,0,0
0,3,31.0,False,False,0,1,1,0,0,1
1,34,25.6,True,False,0,0,1,0,1,0
1,24,58.35,False,False,1,1,1,0,0,0
0,51,80.0,False,True,0,0,0,0,1,1
0,14,46.35,False,False,0,0,1,1,0,0
2,59,113.75,False,True,1,1,0,0,0,0
0,3,90.4,False,True,0,0,0,0,0,0
2,65,109.3,False,True,1,1,0,0,0,0
0,5,70.25,False,True,0,0,1,1,0,1
2,59,90.3,False,False,1,1,0,0,1,0
2,72,65.25,False,False,1,1,1,0,1,0
0,62,100.15,False,True,0,0,1,0,0,1
0,28,94.5,False,True,1,0,1,0,1,1
0,3,60.65,False,False,0,1,0,0,0,0
0,19,24.1,True,False,0,0,1,0,1,0
0,1,19.5,True,False,0,0,1,0,0,0
0,24,85.95,False,True,0,1,1,0,0,0
1,57,53.5,False,False,0,1,1,1,0,0
2,72,25.45,True,False,0,0,0,0,1,0
2,67,20.5,True,False,0,0,0,0,1,0
1,52,20.85,True,False,0,0,1,0,1,0
2,71,89.9,False,False,1,1,0,0,1,0
1,26,26.0,True,False,0,0,0,0,0,0
2,35,113.2,False,True,1,1,1,0,0,0
2,55,69.05,False,True,0,0,1,0,1,0
2,33,20.1,True,False,0,0,0,0,0,0
2,72,109.65,False,True,1,0,1,0,0,0
0,1,19.2,True,False,0,0,1,0,0,0
0,10,33.9,False,False,0,0,1,0,0,1
0,37,90.0,False,True,0,1,0,1,0,0
0,12,34.0,False,False,0,1,0,0,0,0
1,1,20.4,True,False,0,0,0,0,0,0
2,62,38.6,False,False,1,1,1,0,1,0
0,1,25.25,False,False,0,0,0,0,1,0
0,18,60.6,False,False,1,0,1,0,0,0
0,69,89.95,False,True,0,0,1,1,0,1
0,2,74.75,False,True,0,0,1,0,0,0
0,19,20.6,True,False,0,0,0,0,0,0
0,12,84.45,False,True,0,0,1,0,0,1
0,9,20.4,True,False,0,0,0,0,0,0
1,27,81.7,False,False,1,1,0,0,0,0
0,27,79.5,False,True,0,1,1,0,0,1
0,1,89.15,False,True,0,0,0,0,0,1
0,24,20.3,True,False,0,0,1,1,0,0
0,14,74.95,False,True,0,0,1,1,0,1
0,32,74.4,False,True,0,0,1,1,0,1
1,11,20.0,True,False,0,0,0,0,0,0
0,1,25.0,True,False,0,0,1,0,0,0
0,38,80.45,False,True,1,0,1,1,0,0
2,9,19.75,True,False,0,0,0,0,0,0
2,54,65.65,False,False,1,1,1,0,1,0
1,29,71.0,False,False,0,0,1,0,1,0
0,44,89.2,False,True,0,0,1,1,0,0
2,59,86.75,False,False,1,1,1,0,0,0
0,3,55.3,False,False,0,0,1,0,0,1
1,18,61.5,False,False,1,1,1,0,0,0
2,67,25.1,True,False,0,0,0,1,1,0
0,22,55.15,False,False,0,1,0,0,0,1
1,33,34.05,False,False,1,1,0,0,1,0
0,5,19.95,True,False,0,0,0,0,0,0
0,2,19.95,True,False,0,0,0,0,0,0
2,72,89.7,False,False,1,1,0,0,1,0
0,9,20.4,True,False,0,0,0,0,0,0
2,67,26.3,True,False,0,0,0,0,0,0
0,16,84.95,False,True,0,0,1,0,0,1
0,8,20.7,True,False,0,0,1,0,0,0
0,5,43.25,False,False,1,1,1,0,0,1
1,23,48.35,False,False,0,0,1,0,1,1
